		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    1884    2030       3      19      11     6.7    67.9    1.96   198.5   405.2    72.7   735.4    0.00
    1885    2030       3      19      12     7.2    65.2    2.67   198.9   466.6    81.0   794.8    0.00
    1886    2030       3      19      13     7.7    62.6    3.28   199.1   486.2    88.6   819.4    0.00
    1887    2030       3      19      14     8.1    59.9    3.99   199.2   465.8    92.5   825.0    0.00
    1888    2030       3      19      15     8.2    58.9    4.30   199.3   410.4    89.6   824.7    0.00
    1889    2030       3      19      16     8.2    57.9    4.71   189.2   311.6    90.5   739.1    0.00
    1890    2030       3      19      17     8.3    56.9    5.02   189.3   182.8    82.3   531.9    0.00
    1891    2030       3      19      18     7.0    61.6    4.31   189.2    69.1    69.1     0.0    0.00
    1892    2030       3      19      19     5.8    66.2    3.71   178.9    15.5    15.5     0.0    0.00
    1893    2030       3      19      20     4.5    70.9    3.00   178.6     0.0     0.0     0.0    0.00
    1894    2030       3      19      21     3.9    77.7    3.00   178.6     0.0     0.0     0.0    0.00
    1895    2030       3      19      22     3.4    84.3    3.06   138.5     0.0     0.0     0.0    0.00
    1896    2030       3      19      23     2.9    91.0    3.06   138.5     0.0     0.0     0.0    0.06
    1897    2030       3      20       0     2.8    92.7    3.77   138.8     0.0     0.0     0.0    0.06
    1898    2030       3      20       1     2.8    94.3    4.39   129.0     0.0     0.0     0.0    0.06
    1899    2030       3      20       2     2.7    96.0    5.10   129.1     0.0     0.0     0.0    0.03
    1900    2030       3      20       3     2.7    96.7    5.10   129.1     0.0     0.0     0.0    0.00
    1901    2030       3      20       4     2.8    97.3    5.08   139.1     0.0     0.0     0.0    0.00
    1902    2030       3      20       5     2.8    98.0    5.08   139.1     0.0     0.0     0.0    0.00
    1903    2030       3      20       6     2.5    97.7    4.78   139.0     0.0     0.0     0.0    0.00
    1904    2030       3      20       7     2.3    97.3    4.36   148.9     3.8     3.8     0.0    0.00
    1905    2030       3      20       8     2.0    97.0    4.06   148.8    22.0    21.2     4.3    0.00
    1906    2030       3      20       9     2.1    97.3    5.07   149.1    50.0    48.9     3.7    0.00
    1907    2030       3      20      10     2.1    97.7    6.12   119.3    79.4    78.2     3.0    0.08
    1908    2030       3      20      11     2.2    98.0    7.14   119.4    96.0    94.7     2.9    0.08
    1909    2030       3      20      12     2.3    97.3    7.44   119.4    95.1    93.5     3.3    0.00
    1910    2030       3      20      13     2.6    96.7    7.85   119.5   106.0   104.3     3.5    0.00
    1911    2030       3      20      14     2.8    96.0    8.15   119.5   121.8   120.2     3.5    0.08
    1912    2030       3      20      15     2.6    96.3    7.85   119.5   110.1   108.3     4.6    0.00
    1913    2030       3      20      16     2.3    96.7    7.43   129.4    68.8    67.5     4.3    0.08
    1914    2030       3      20      17     2.2    97.0    7.12   129.4    40.5    39.5     5.3    0.00
    1915    2030       3      20      18     2.3    97.3    6.82   129.3    18.8    18.8     0.0    0.00
    1916    2030       3      20      19     2.4    97.7    6.41   129.3     5.2     5.2     0.0    0.00
    1917    2030       3      20      20     2.6    98.0    6.11   129.3     0.0     0.0     0.0    0.08
    1918    2030       3      20      21     2.4    98.0    6.11   129.3     0.0     0.0     0.0    0.22
    1919    2030       3      20      22     2.3    98.0    6.11   129.3     0.0     0.0     0.0    0.00
    1920    2030       3      20      23     2.1    98.0    6.11   129.3     0.0     0.0     0.0    0.22
    1921    2030       3      21       0     1.9    98.0    5.40   129.2     0.0     0.0     0.0    0.00
    1922    2030       3      21       1     1.8    98.0    4.78   139.0     0.0     0.0     0.0    0.40
    1923    2030       3      21       2     1.6    98.0    4.07   138.9     0.0     0.0     0.0    0.20
    1924    2030       3      21       3     1.6    98.0    4.07   138.9     0.0     0.0     0.0    0.00
    1925    2030       3      21       4     1.7    98.0    4.07   138.9     0.0     0.0     0.0    0.20
    1926    2030       3      21       5     1.7    98.0    4.07   138.9     0.0     0.0     0.0    0.40
    1927    2030       3      21       6     1.7    98.0    4.37   138.9     0.0     0.0     0.0    0.20
    1928    2030       3      21       7     1.6    98.0    4.81   119.1     5.5     5.5     0.0    0.00
    1929    2030       3      21       8     1.6    98.0    5.11   119.2    24.5    22.9     7.8    0.00
    1930    2030       3      21       9     1.8    96.7    5.41   119.2    58.7    57.1     5.3    0.00
    1931    2030       3      21      10     2.1    95.3    5.85    89.6   121.0   113.7    18.2    0.00
    1932    2030       3      21      11     2.3    94.0    6.15    89.6   143.8   135.0    19.0    0.00
    1933    2030       3      21      12     2.5    90.7    6.15    89.6   136.3   134.7     3.2    0.00
    1934    2030       3      21      13     2.8    87.3    6.16    60.0   171.3   168.8     5.1    0.00
    1935    2030       3      21      14     3.0    84.0    6.16    60.0   175.6   172.1     7.6    0.00
    1936    2030       3      21      15     3.0    86.7    6.16    60.0   160.1   156.8     8.4    0.10
    1937    2030       3      21      16     2.8    89.3    6.16    40.3   105.8   103.5     7.5    0.10
    1938    2030       3      21      17     2.7    92.0    6.16    40.3    54.6    52.6    10.2    0.10
    1939    2030       3      21      18     2.3    94.0    5.86    40.3    24.5    24.5     0.0    0.10
    1940    2030       3      21      19     2.0    96.0    5.44    30.4     6.6     6.6     0.0    0.10
    1941    2030       3      21      20     1.6    98.0    5.14    30.5     0.0     0.0     0.0    0.20
    1942    2030       3      21      21     1.6    98.0    5.14    30.5     0.0     0.0     0.0    0.14
    1943    2030       3      21      22     1.6    98.0    5.14    30.5     0.0     0.0     0.0    0.27
    1944    2030       3      21      23     1.5    98.0    5.14    30.5     0.0     0.0     0.0    0.48
    1945    2030       3      22       0     1.4    98.3    4.84    30.5     0.0     0.0     0.0    0.69
    1946    2030       3      22       1     1.4    98.7    4.42    20.7     0.0     0.0     0.0    0.55
    1947    2030       3      22       2     1.3    99.0    4.12    20.7     0.0     0.0     0.0    0.44
    1948    2030       3      22       3     1.2    98.7    4.12    20.7     0.0     0.0     0.0    0.33
    1949    2030       3      22       4     1.2    98.3    4.11    10.9     0.0     0.0     0.0    0.33
    1950    2030       3      22       5     1.1    98.0    4.11    10.9     0.0     0.0     0.0    0.26
    1951    2030       3      22       6     1.1    98.0    3.80    10.9     0.0     0.0     0.0    0.26
    1952    2030       3      22       7     1.2    98.0    3.41    20.9     7.9     7.9     0.0    0.19
    1953    2030       3      22       8     1.2    98.0    3.10    21.0    41.9    40.3     7.7    0.19
    1954    2030       3      22       9     1.6    97.3    3.10    21.0   100.3    98.5     5.9    0.00
    1955    2030       3      22      10     1.8    96.7    3.07   351.4   148.2   146.0     5.5    0.00
    1956    2030       3      22      11     2.2    96.0    3.07   351.4   173.0   171.6     2.9    0.00
    1957    2030       3      22      12     2.4    94.7    3.07   351.4   213.2   211.0     4.3    0.00
    1958    2030       3      22      13     2.8    93.3    3.08     1.3   235.2   231.4     7.6    0.00
    1959    2030       3      22      14     3.0    92.0    3.08     1.3   239.5   221.1    39.2    0.00
    1960    2030       3      22      15     3.0    91.3    3.39     1.2   280.8   218.7   152.7    0.00
    1961    2030       3      22      16     3.0    90.7    3.78   351.2   235.5   174.3   193.0    0.00
    1962    2030       3      22      17     2.9    90.0    4.08   351.1   115.6   105.3    49.7    0.00
    1963    2030       3      22      18     2.4    91.0    3.37   351.3    46.2    45.0    13.9    0.00
    1964    2030       3      22      19     2.1    92.0    2.78     1.5    15.8    15.8     0.0    0.00
    1965    2030       3      22      20     1.6    93.0    2.07     2.0     0.8     0.8     0.0    0.00
    1966    2030       3      22      21     1.5    94.0    2.07     2.0     0.0     0.0     0.0    0.00
    1967    2030       3      22      22     1.2    95.0    2.07     2.0     0.0     0.0     0.0    0.00
    1968    2030       3      22      23     1.0    96.1    2.07     2.0     0.0     0.0     0.0    0.00
    1969    2030       3      23       0     0.9    96.3    1.77     2.3     0.0     0.0     0.0    0.00
    1970    2030       3      23       1     0.6    96.6    1.32   333.6     0.0     0.0     0.0    0.00
    1971    2030       3      23       2     0.4    96.7    1.02   334.6     0.0     0.0     0.0    0.00
    1972    2030       3      23       3     0.3    96.5    1.32   333.6     0.0     0.0     0.0    0.00
    1973    2030       3      23       4     0.2    96.2    1.75   352.5     0.0     0.0     0.0    0.00
    1974    2030       3      23       5     0.2    96.0    2.06   352.1     0.0     0.0     0.0    0.00
    1975    2030       3      23       6    -0.1    96.5    1.75   352.5     0.0     0.0     0.0    0.00
    1976    2030       3      23       7    -0.3    96.9    1.28   303.2     9.5     8.2    14.2    0.00
    1977    2030       3      23       8    -0.6    97.3    0.98   304.2    68.2    54.7    63.9    0.00
    1978    2030       3      23       9     0.3    91.8    0.98   304.2   146.1   115.9    93.4    0.00
    1979    2030       3      23      10     1.1    86.0    1.06     3.8   231.9   170.3   149.4    0.00
    1980    2030       3      23      11     2.0    81.0    1.06     3.8   259.7   205.4   114.1    0.00
    1981    2030       3      23      12     2.2    78.7    1.36     3.0   242.6   229.4    25.9    0.00
    1982    2030       3      23      13     2.4    76.3    1.66   281.8   280.8   262.7    35.6    0.00
    1983    2030       3      23      14     2.6    73.9    1.97   281.6   226.8   219.6    15.1    0.00
    1984    2030       3      23      15     2.6    74.3    1.66   281.8   160.1   158.1     4.9    0.00
    1985    2030       3      23      16     2.5    74.7    1.27   292.9   116.4   114.1     7.1    0.00
    1986    2030       3      23      17     2.5    75.0    0.96   293.8    69.3    67.5     8.4    0.00
    1987    2030       3      23      18     2.2    77.7    0.96   293.8    31.5    29.9    17.5    0.00
    1988    2030       3      23      19     1.7    80.3    1.03   344.5     8.4     8.4     0.0    0.00
    1989    2030       3      23      20     1.4    83.0    1.03   344.5     0.0     0.0     0.0    0.00
    1990    2030       3      23      21     1.2    84.0    1.74   342.7     0.0     0.0     0.0    0.00
    1991    2030       3      23      22     1.0    85.0    2.32   322.0     0.0     0.0     0.0    0.00
    1992    2030       3      23      23     0.9    86.2    3.03   321.5     0.0     0.0     0.0    0.00
    1993    2030       3      24       0     0.6    86.8    2.72   321.7     0.0     0.0     0.0    0.00
    1994    2030       3      24       1     0.3    87.4    2.32   322.0     0.0     0.0     0.0    0.00
    1995    2030       3      24       2     0.1    88.0    2.02   322.3     0.0     0.0     0.0    0.00
    1996    2030       3      24       3    -0.3    88.1    1.71   322.7     0.0     0.0     0.0    0.00
    1997    2030       3      24       4    -0.7    88.1    1.24   261.3     0.0     0.0     0.0    0.00
    1998    2030       3      24       5    -1.1    88.2    0.94   261.7     0.0     0.0     0.0    0.00
    1999    2030       3      24       6    -0.9    89.5    0.94   261.7     0.0     0.0     0.0    0.00
    2000    2030       3      24       7    -0.6    90.9    1.02   334.6    12.2    11.3     9.8    0.00
    2001    2030       3      24       8    -0.5    92.2    1.02   334.6    49.7    47.7     9.5    0.00
