		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
     311    2050       1      13      22     2.0    97.3    2.31   148.4     0.0     0.0     0.0    0.00
     312    2050       1      13      23     2.0    97.3    2.01   149.7     0.0     0.0     0.0    0.00
     313    2050       1      14       0     1.9    97.0    2.71   147.2     0.0     0.0     0.0    0.00
     314    2050       1      14       1     1.9    96.6    3.19   125.5     0.0     0.0     0.0    0.00
     315    2050       1      14       2     1.8    96.4    3.90   124.5     0.0     0.0     0.0    0.00
     316    2050       1      14       3     1.6    96.5    3.60   124.9     0.0     0.0     0.0    0.00
     317    2050       1      14       4     1.4    96.8    3.25   135.8     0.0     0.0     0.0    0.00
     318    2050       1      14       5     1.2    96.9    2.95   136.4     0.0     0.0     0.0    0.00
     319    2050       1      14       6     1.0    96.9    3.25   135.8     0.0     0.0     0.0    0.00
     320    2050       1      14       7     0.8    96.7    3.49   103.9     0.0     0.0     0.0    0.00
     321    2050       1      14       8     0.6    96.7    3.80   103.6     0.0     0.0     0.0    0.00
     322    2050       1      14       9     0.4    96.9    4.10   103.3     0.0     0.0     0.0    0.00
     323    2050       1      14      10     0.3    97.0    4.46    92.4     2.0     2.0     0.0    0.00
     324    2050       1      14      11     0.2    97.1    4.76    92.3     8.9     8.5     3.3    0.00
     325    2050       1      14      12     0.0    97.0    4.76    92.3    20.3    20.3     0.0    0.00
     326    2050       1      14      13    -0.1    96.7    4.73    81.7    25.4    25.4     0.0    0.00
     327    2050       1      14      14    -0.2    96.4    4.73    81.7    19.0    19.0     0.0    0.00
     328    2050       1      14      15    -0.7    96.2    5.04    81.6    13.4    13.4     0.0    0.00
     329    2050       1      14      16    -1.2    95.8    5.42    70.9     4.0     4.0     0.0    0.00
     330    2050       1      14      17    -1.6    95.6    5.72    70.8     0.0     0.0     0.0    0.00
     331    2050       1      14      18    -1.9    95.6    5.72    70.8     0.0     0.0     0.0    0.00
     332    2050       1      14      19    -2.1    95.7    5.71    60.2     0.0     0.0     0.0    0.00
     333    2050       1      14      20    -2.5    95.7    5.71    60.2     0.0     0.0     0.0    0.00
     334    2050       1      14      21    -2.7    95.7    5.41    60.2     0.0     0.0     0.0    0.00
     335    2050       1      14      22    -3.0    95.7    5.02    38.9     0.0     0.0     0.0    0.00
     336    2050       1      14      23    -3.3    95.8    4.72    38.9     0.0     0.0     0.0    0.00
     337    2050       1      15       0    -3.4    95.8    4.72    38.9     0.0     0.0     0.0    0.00
     338    2050       1      15       1    -3.5    95.8    4.77    17.6     0.0     0.0     0.0    0.00
     339    2050       1      15       2    -3.6    95.8    4.77    17.6     0.0     0.0     0.0    0.01
     340    2050       1      15       3    -3.5    95.8    4.77    17.6     0.0     0.0     0.0    0.03
     341    2050       1      15       4    -3.2    95.8    4.77    17.6     0.0     0.0     0.0    0.03
     342    2050       1      15       5    -3.0    95.7    4.77    17.6     0.0     0.0     0.0    0.03
     343    2050       1      15       6    -2.8    95.4    4.77    17.6     0.0     0.0     0.0    0.03
     344    2050       1      15       7    -2.5    95.0    4.77    17.6     0.0     0.0     0.0    0.03
     345    2050       1      15       8    -2.3    94.7    4.77    17.6     0.0     0.0     0.0    0.06
     346    2050       1      15       9    -2.3    95.0    4.77    17.6     0.5     0.5     0.0    0.03
     347    2050       1      15      10    -2.2    95.4    4.86   356.7     8.9     8.9     0.0    0.01
     348    2050       1      15      11    -2.2    95.7    4.86   356.7    31.7    31.7     0.0    0.01
     349    2050       1      15      12    -2.2    95.0    4.86   356.7    52.5    52.5     0.0    0.01
     350    2050       1      15      13    -2.1    94.4    4.86   356.7    61.0    61.0     0.0    0.01
     351    2050       1      15      14    -2.1    93.8    4.86   356.7    54.2    54.2     0.0    0.00
     352    2050       1      15      15    -2.3    93.5    5.16   356.9    28.4    28.4     0.0    0.00
     353    2050       1      15      16    -2.5    93.1    5.62   346.8     9.7     9.7     0.0    0.00
     354    2050       1      15      17    -2.7    92.9    5.92   347.0     1.0     1.0     0.0    0.00
     355    2050       1      15      18    -3.0    93.9    5.22   346.6     0.0     0.0     0.0    0.01
     356    2050       1      15      19    -3.5    94.8    4.73   325.9     0.0     0.0     0.0    0.01
     357    2050       1      15      20    -3.8    95.8    4.03   325.2     0.0     0.0     0.0    0.00
     358    2050       1      15      21    -3.8    95.5    4.03   325.2     0.0     0.0     0.0    0.00
     359    2050       1      15      22    -3.7    95.2    3.97   335.2     0.0     0.0     0.0    0.00
     360    2050       1      15      23    -3.7    94.9    3.97   335.2     0.0     0.0     0.0    0.00
     361    2050       1      16       0    -4.2    94.9    3.67   334.8     0.0     0.0     0.0    0.00
     362    2050       1      16       1    -4.8    95.0    3.44   304.5     0.0     0.0     0.0    0.00
     363    2050       1      16       2    -5.3    95.0    3.14   304.0     0.0     0.0     0.0    0.00
     364    2050       1      16       3    -6.0    94.3    3.14   304.0     0.0     0.0     0.0    0.00
     365    2050       1      16       4    -6.7    93.7    3.08   313.7     0.0     0.0     0.0    0.00
     366    2050       1      16       5    -7.5    93.0    3.08   313.7     0.0     0.0     0.0    0.00
     367    2050       1      16       6    -7.6    92.9    3.08   313.7     0.0     0.0     0.0    0.00
     368    2050       1      16       7    -7.6    92.8    3.14   304.0     0.0     0.0     0.0    0.00
     369    2050       1      16       8    -7.7    92.8    3.14   304.0     0.0     0.0     0.0    0.00
     370    2050       1      16       9    -6.9    93.5    2.84   303.4     1.0     1.0     0.0    0.00
     371    2050       1      16      10    -6.1    94.3    2.38   311.8     8.6     8.6     0.0    0.00
     372    2050       1      16      11    -5.3    95.0    2.08   310.6    29.4    29.4     0.0    0.00
     373    2050       1      16      12    -4.9    95.3    2.38   311.8    48.2    48.2     0.0    0.00
     374    2050       1      16      13    -4.6    95.6    2.66   332.9    45.3    45.3     0.0    0.00
     375    2050       1      16      14    -4.3    95.9    2.96   333.6    36.8    36.8     0.0    0.00
     376    2050       1      16      15    -4.3    95.9    2.26   331.6    26.8    26.8     0.0    0.00
     377    2050       1      16      16    -4.2    96.0    2.03   214.2    10.7    10.7     0.0    0.00
     378    2050       1      16      17    -4.2    96.0    1.32   216.5     1.6     1.6     0.0    0.00
     379    2050       1      16      18    -4.3    95.9    1.32   216.5     0.0     0.0     0.0    0.00
     380    2050       1      16      19    -4.3    95.9    1.23   193.3     0.0     0.0     0.0    0.00
     381    2050       1      16      20    -4.4    95.9    1.23   193.3     0.0     0.0     0.0    0.00
     382    2050       1      16      21    -4.3    95.9    1.53   190.7     0.0     0.0     0.0    0.02
     383    2050       1      16      22    -4.1    96.1    1.83   170.4     0.0     0.0     0.0    0.02
     384    2050       1      16      23    -4.0    96.2    2.12   168.9     0.0     0.0     0.0    0.00
     385    2050       1      17       0    -3.5    96.6    2.42   167.8     0.0     0.0     0.0    0.02
     386    2050       1      17       1    -3.1    97.0    3.03   212.8     0.0     0.0     0.0    0.00
     387    2050       1      17       2    -2.6    97.5    3.33   212.6     0.0     0.0     0.0    0.01
     388    2050       1      17       3    -2.5    97.6    2.63   213.3     0.0     0.0     0.0    0.02
     389    2050       1      17       4    -2.2    97.9    2.05   231.0     0.0     0.0     0.0    0.02
     390    2050       1      17       5    -2.1    98.0    1.35   231.5     0.0     0.0     0.0    0.00
     391    2050       1      17       6    -2.1    98.0    1.04   232.0     0.0     0.0     0.0    0.00
     392    2050       1      17       7    -2.1    97.9    0.64   233.2     0.0     0.0     0.0    0.00
     393    2050       1      17       8    -2.1    97.9    0.34   236.1     0.0     0.0     0.0    0.00
     394    2050       1      17       9    -2.1    98.0    0.34   236.1     0.0     0.0     0.0    0.00
     395    2050       1      17      10    -1.9    98.2    0.34   236.1     4.8     4.8     0.0    0.00
     396    2050       1      17      11    -1.8    98.3    0.34   236.1    16.5    16.5     0.0    0.00
     397    2050       1      17      12    -1.6    98.4    0.48   275.1    30.4    30.4     0.0    0.01
     398    2050       1      17      13    -1.4    98.4    0.82   295.5    45.3    45.3     0.0    0.00
     399    2050       1      17      14    -1.2    98.4    1.10   302.1    42.6    42.6     0.0    0.00
     400    2050       1      17      15    -1.3    98.4    0.82   295.5    23.5    23.5     0.0    0.00
     401    2050       1      17      16    -1.5    98.4    0.48   275.1     7.8     7.8     0.0    0.01
     402    2050       1      17      17    -1.6    98.4    0.34   236.1     0.0     0.0     0.0    0.01
     403    2050       1      17      18    -1.9    98.2    0.34   236.1     0.0     0.0     0.0    0.03
     404    2050       1      17      19    -2.1    97.9    0.34   236.1     0.0     0.0     0.0    0.03
     405    2050       1      17      20    -2.4    97.7    0.34   236.1     0.0     0.0     0.0    0.01
     406    2050       1      17      21    -3.5    96.6    0.55   266.0     0.0     0.0     0.0    0.00
     407    2050       1      17      22    -4.8    95.5    0.91   280.4     0.0     0.0     0.0    0.00
     408    2050       1      17      23    -5.9    94.4    1.20   285.2     0.0     0.0     0.0    0.00
     409    2050       1      18       0    -7.0    93.4    1.20   285.2     0.0     0.0     0.0    0.00
     410    2050       1      18       1    -8.0    92.5    1.30   208.9     0.0     0.0     0.0    0.00
     411    2050       1      18       2    -9.0    91.6    1.30   208.9     0.0     0.0     0.0    0.00
     412    2050       1      18       3    -8.5    92.0    1.30   208.9     0.0     0.0     0.0    0.00
     413    2050       1      18       4    -8.1    92.4    1.19   185.2     0.0     0.0     0.0    0.00
     414    2050       1      18       5    -7.6    92.8    1.19   185.2     0.0     0.0     0.0    0.00
     415    2050       1      18       6    -6.7    93.7    1.19   185.2     0.0     0.0     0.0    0.00
     416    2050       1      18       7    -5.7    94.6    1.32   216.5     0.0     0.0     0.0    0.00
     417    2050       1      18       8    -4.7    95.6    1.32   216.5     0.0     0.0     0.0    0.00
     418    2050       1      18       9    -4.1    96.1    1.32   216.5     1.0     1.0     0.0    0.00
     419    2050       1      18      10    -3.5    96.6    1.35   231.5     7.6     7.6     0.0    0.00
     420    2050       1      18      11    -3.0    97.2    1.35   231.5    23.4    23.4     0.0    0.00
     421    2050       1      18      12    -2.5    97.6    1.65   231.3    37.5    37.5     0.0    0.00
     422    2050       1      18      13    -2.2    97.8    2.05   231.0    38.0    38.0     0.0    0.00
     423    2050       1      18      14    -1.8    97.5    2.36   230.9    36.2    36.2     0.0    0.03
     424    2050       1      18      15    -1.6    97.7    2.36   230.9    38.2    38.2     0.0    0.04
