		t	year	month	day	hour	Te	RHe_water	ws	wd	Rglob	Rdif	Rbeam	precip
    1089    2050       2      15       8    -4.1    94.1    1.98    39.2     0.0     0.0     0.0    0.00
    1090    2050       2      15       9    -3.5    93.5    1.98    39.2    14.4    14.4     0.0    0.00
    1091    2050       2      15      10    -3.1    92.9    2.00   101.5    40.8    40.8     0.0    0.00
    1092    2050       2      15      11    -2.5    92.2    2.00   101.5    87.5    87.5     0.0    0.00
    1093    2050       2      15      12    -2.2    91.3    2.31   101.3    89.6    89.6     0.0    0.00
    1094    2050       2      15      13    -1.9    90.4    2.77   141.7   114.2   114.2     0.0    0.00
    1095    2050       2      15      14    -1.5    89.4    3.08   141.5   135.7   135.7     0.0    0.00
    1096    2050       2      15      15    -1.7    89.4    3.39   141.4   121.3   121.3     0.0    0.26
    1097    2050       2      15      16    -1.9    89.4    3.79   131.2    68.0    68.0     0.0    0.34
    1098    2050       2      15      17    -2.1    89.4    4.10   131.1    23.1    23.1     0.0    0.15
    1099    2050       2      15      18    -2.2    89.4    3.38   131.3     0.3     0.3     0.0    0.00
    1100    2050       2      15      19    -2.3    89.4    2.73   111.3     0.0     0.0     0.0    0.00
    1101    2050       2      15      20    -2.4    89.4    2.01   111.8     0.0     0.0     0.0    0.00
    1102    2050       2      15      21    -2.5    90.1    2.01   111.8     0.0     0.0     0.0    0.00
    1103    2050       2      15      22    -2.5    90.6    2.01   111.8     0.0     0.0     0.0    0.00
    1104    2050       2      15      23    -2.6    91.3    2.01   111.8     0.0     0.0     0.0    0.00
    1105    2050       2      16       0    -2.5    92.2    2.32   111.6     0.0     0.0     0.0    0.00
    1106    2050       2      16       1    -2.3    93.2    2.76   131.6     0.0     0.0     0.0    0.00
    1107    2050       2      16       2    -2.3    94.1    3.07   131.5     0.0     0.0     0.0    0.00
    1108    2050       2      16       3    -2.2    94.8    2.34   131.9     0.0     0.0     0.0    0.00
    1109    2050       2      16       4    -2.0    95.3    1.73   132.6     0.0     0.0     0.0    0.00
    1110    2050       2      16       5    -1.9    96.0    1.01   134.4     0.0     0.0     0.0    0.00
    1111    2050       2      16       6    -1.5    95.1    1.32   133.4     0.0     0.0     0.0    0.00
    1112    2050       2      16       7    -1.2    94.1    1.77   162.6     0.0     0.0     0.0    0.00
    1113    2050       2      16       8    -0.9    93.2    2.08   162.2     0.0     0.0     0.0    0.00
    1114    2050       2      16       9    -0.8    91.3    2.80   161.7     7.6     7.6     0.0    0.00
    1115    2050       2      16      10    -0.7    89.4    3.42   161.4    35.0    35.0     0.0    0.00
    1116    2050       2      16      11    -0.6    87.5    4.14   161.1    88.8    88.8     0.0    0.00
    1117    2050       2      16      12    -0.6    87.3    4.45   161.0   105.8   105.8     0.0    0.00
    1118    2050       2      16      13    -0.6    86.9    4.91   200.6   144.9   144.9     0.0    0.00
    1119    2050       2      16      14    -0.6    86.6    5.22   200.6   146.2   146.2     0.0    0.00
    1120    2050       2      16      15    -0.6    87.3    4.91   200.6   174.8   137.7   180.0    0.00
    1121    2050       2      16      16    -0.5    87.8    4.49   190.8    65.7    65.7     0.0    0.00
    1122    2050       2      16      17    -0.5    88.5    4.18   190.9    14.4    14.4     0.0    0.00
    1123    2050       2      16      18    -0.6    91.0    3.46   191.0     0.3     0.3     0.0    0.00
    1124    2050       2      16      19    -0.6    93.5    2.85   201.1     0.0     0.0     0.0    0.00
    1125    2050       2      16      20    -0.7    96.0    2.13   201.4     0.0     0.0     0.0    0.00
    1126    2050       2      16      21    -0.2    96.3    3.16   201.0     0.0     0.0     0.0    0.00
    1127    2050       2      16      22     0.1    96.6    4.18   190.9     0.0     0.0     0.0    0.00
    1128    2050       2      16      23     0.6    96.4    5.21   190.7     0.0     0.0     0.0    0.00
    1129    2050       2      17       0     0.8    97.2    4.90   190.7     0.0     0.0     0.0    0.00
    1130    2050       2      17       1     1.0    97.8    4.49   190.8     0.0     0.0     0.0    0.00
    1131    2050       2      17       2     1.2    98.6    4.18   190.9     0.0     0.0     0.0    0.00
    1132    2050       2      17       3     1.8    98.1    5.21   190.7     0.0     0.0     0.0    0.00
    1133    2050       2      17       4     2.2    97.6    6.26   220.2     0.0     0.0     0.0    0.00
    1134    2050       2      17       5     2.8    97.3    7.29   220.2     0.0     0.0     0.0    0.00
    1135    2050       2      17       6     2.7    95.8    6.98   220.2     0.0     0.0     0.0    0.00
    1136    2050       2      17       7     2.7    94.3    6.57   220.2     0.0     0.0     0.0    0.00
    1137    2050       2      17       8     2.6    92.8    6.26   220.2     0.0     0.0     0.0    0.00
    1138    2050       2      17       9     2.9    91.2    6.98   220.2    19.8    19.8     0.0    0.00
    1139    2050       2      17      10     3.1    89.8    7.60   220.2    73.1    72.6     2.4    0.00
    1140    2050       2      17      11     3.4    88.2    8.32   220.2   148.2   124.1    91.2    0.00
    1141    2050       2      17      12     3.7    87.3    8.02   220.2   161.6   156.2    18.0    0.00
    1142    2050       2      17      13     3.9    86.3    7.60   220.2   132.5   132.5     0.0    0.00
    1143    2050       2      17      14     4.1    85.4    7.29   220.2   177.1   168.1    33.1    0.00
    1144    2050       2      17      15     4.1    81.4    7.29   220.2   132.2   132.2     0.0    0.00
    1145    2050       2      17      16     4.2    77.3    7.30   230.1    84.0    84.0     0.0    0.00
    1146    2050       2      17      17     4.2    73.2    7.30   230.1    24.6    24.6     0.0    0.00
    1147    2050       2      17      18     4.0    73.9    8.64   230.1     0.5     0.5     0.0    0.00
    1148    2050       2      17      19     3.7    74.4   10.08   230.1     0.0     0.0     0.0    0.00
    1149    2050       2      17      20     3.4    75.1   11.42   230.1     0.0     0.0     0.0    0.00
    1150    2050       2      17      21     3.4    75.1   11.42   230.1     0.0     0.0     0.0    0.00
    1151    2050       2      17      22     3.3    75.1   11.42   220.1     0.0     0.0     0.0    0.00
    1152    2050       2      17      23     3.3    75.1   11.42   220.1     0.0     0.0     0.0    0.00
    1153    2050       2      18       0     3.0    76.1   10.70   220.1     0.0     0.0     0.0    0.00
    1154    2050       2      18       1     2.7    77.0   10.08   220.2     0.0     0.0     0.0    0.00
    1155    2050       2      18       2     2.4    78.1    9.36   220.2     0.0     0.0     0.0    0.00
    1156    2050       2      18       3     2.8    80.5    8.63   220.2     0.0     0.0     0.0    0.00
    1157    2050       2      18       4     3.0    82.9    8.02   230.1     0.0     0.0     0.0    0.00
    1158    2050       2      18       5     3.4    85.4    7.30   230.1     0.0     0.0     0.0    0.00
    1159    2050       2      18       6     3.5    84.5    6.99   230.1     0.0     0.0     0.0    0.00
    1160    2050       2      18       7     3.5    83.6    6.58   249.9     0.0     0.0     0.0    0.00
    1161    2050       2      18       8     3.6    82.6    6.27   249.9     0.3     0.3     0.0    0.00
    1162    2050       2      18       9     3.5    83.6    5.54   249.8     8.1     8.1     0.0    0.00
    1163    2050       2      18      10     3.4    84.5    4.92   259.7    26.4    26.4     0.0    0.00
    1164    2050       2      18      11     3.3    85.4    4.20   259.6    37.8    37.8     0.0    0.01
    1165    2050       2      18      12     3.5    84.5    3.89   259.6    57.1    57.1     0.0    0.01
    1166    2050       2      18      13     3.6    83.6    3.47   269.3    66.2    66.2     0.0    0.01
    1167    2050       2      18      14     3.8    82.6    3.16   269.2    69.1    69.1     0.0    0.01
    1168    2050       2      18      15     3.7    85.1    2.85   269.2    47.2    47.2     0.0    0.01
    1169    2050       2      18      16     3.6    87.5    2.40   308.1    28.0    28.0     0.0    0.01
    1170    2050       2      18      17     3.5    90.0    2.09   307.9    10.7    10.7     0.0    0.01
    1171    2050       2      18      18     3.1    86.6    3.12   308.6     0.3     0.3     0.0    0.01
    1172    2050       2      18      19     2.7    83.3    4.09   348.9     0.0     0.0     0.0    0.01
    1173    2050       2      18      20     2.3    80.0    5.13   349.1     0.0     0.0     0.0    0.01
    1174    2050       2      18      21     0.6    82.3    5.85   349.2     0.0     0.0     0.0    0.01
    1175    2050       2      18      22    -1.2    83.7    6.44     9.4     0.0     0.0     0.0    0.01
    1176    2050       2      18      23    -2.9    84.7    7.16     9.5     0.0     0.0     0.0    0.00
    1177    2050       2      19       0    -4.0    83.7    6.85     9.5     0.0     0.0     0.0    0.00
    1178    2050       2      19       1    -5.0    82.7    6.43    19.5     0.0     0.0     0.0    0.00
    1179    2050       2      19       2    -6.1    81.8    6.12    19.5     0.0     0.0     0.0    0.00
    1180    2050       2      19       3    -7.0    82.4    5.81    19.5     0.0     0.0     0.0    0.00
    1181    2050       2      19       4    -8.0    83.0    5.42   359.2     0.0     0.0     0.0    0.00
    1182    2050       2      19       5    -8.9    83.6    5.11   359.2     0.0     0.0     0.0    0.00
    1183    2050       2      19       6    -9.7    84.3    4.80   359.2     0.0     0.0     0.0    0.00
    1184    2050       2      19       7   -10.6    84.9    4.39   359.1     0.0     0.0     0.0    0.00
    1185    2050       2      19       8   -11.4    85.5    4.08   359.0     0.7     0.7     0.0    0.00
    1186    2050       2      19       9   -10.7    81.7    3.77   358.9    49.2    20.2   241.7    0.00
    1187    2050       2      19      10   -10.0    77.9    3.36   358.8   130.4    39.9   428.5    0.00
    1188    2050       2      19      11    -9.3    74.0    3.05   358.7   206.8    69.3   498.8    0.00
    1189    2050       2      19      12    -8.2    69.8    2.74   358.5   244.4   137.3   342.7    0.00
    1190    2050       2      19      13    -7.1    65.4    2.37   328.0   303.7   153.3   479.1    0.00
    1191    2050       2      19      14    -6.0    61.1    2.06   327.7   265.9   118.6   518.8    0.00
    1192    2050       2      19      15    -6.2    62.4    1.75   327.3   180.7   135.0   204.7    0.00
    1193    2050       2      19      16    -6.4    63.8    1.31   346.6    98.7    98.7     0.4    0.00
    1194    2050       2      19      17    -6.5    65.1    1.00   345.6    40.8    40.8     0.0    0.00
    1195    2050       2      19      18    -7.2    68.8    0.70   343.6     1.7     1.7     0.0    0.00
    1196    2050       2      19      19    -7.8    72.3    0.29   334.5     0.0     0.0     0.0    0.00
    1197    2050       2      19      20    -8.5    75.9    0.08   239.3     0.0     0.0     0.0    0.00
    1198    2050       2      19      21    -8.9    77.9    0.30   324.5     0.0     0.0     0.0    0.00
    1199    2050       2      19      22    -9.4    79.8    0.71   333.4     0.0     0.0     0.0    0.00
    1200    2050       2      19      23    -9.8    81.7    1.02   335.4     0.0     0.0     0.0    0.00
    1201    2050       2      20       0   -10.3    83.9    1.02   335.4     0.0     0.0     0.0    0.00
    1202    2050       2      20       1   -10.8    86.2    0.98     6.3     0.0     0.0     0.0    0.00
    1203    2050       2      20       2   -11.2    88.4    0.98     6.3     0.0     0.0     0.0    0.00
    1204    2050       2      20       3   -11.8    88.1    1.29     7.2     0.0     0.0     0.0    0.00
