Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
     268    2100       1      12       3     0.3   100.0    4.45   156.4     0.0     0.0     0.0    0.02
     269    2100       1      12       4     0.5   100.0    4.40   135.5     0.0     0.0     0.0    0.02
     270    2100       1      12       5     0.6   100.0    4.68   134.6     0.0     0.0     0.0    0.02
     271    2100       1      12       6     0.8    97.9    4.40   135.5     0.0     0.0     0.0    0.02
     272    2100       1      12       7     0.9    95.9    4.84   174.1     0.0     0.0     0.0    0.02
     273    2100       1      12       8     1.2    93.8    4.55   175.0     0.0     0.0     0.0    0.02
     274    2100       1      12       9     0.8    95.1    4.84   174.1     0.0     0.0     0.0    0.00
     275    2100       1      12      10     0.5    96.4    5.23   173.0     1.8     1.8     0.0    0.00
     276    2100       1      12      11     0.2    97.7    5.52   172.3     7.6     7.6     0.0    0.00
     277    2100       1      12      12     0.1    97.2    6.20   171.0    16.0    16.0     0.0    0.00
     278    2100       1      12      13     0.0    96.7    5.94   131.4    21.4    21.4     0.0    0.00
     279    2100       1      12      14    -0.1    96.1    6.63   130.2    20.0    20.0     0.0    0.14
     280    2100       1      12      15     0.1    97.0    6.63   130.2    15.7    15.7     0.0    0.54
     281    2100       1      12      16     0.3    97.6    6.84   140.4     6.6     6.6     0.0    0.00
     282    2100       1      12      17     0.4    98.4    6.84   140.4     0.0     0.0     0.0    0.00
     283    2100       1      12      18     0.8    97.9    6.16   141.6     0.0     0.0     0.0    0.00
     284    2100       1      12      19     1.2    97.4    5.79   152.5     0.0     0.0     0.0    0.00
     285    2100       1      12      20     1.6    96.9    5.12   154.2     0.0     0.0     0.0    0.00
     286    2100       1      12      21     2.3    97.1    4.83   155.0     0.0     0.0     0.0    0.00
     287    2100       1      12      22     2.9    97.2    4.65   165.4     0.0     0.0     0.0    0.00
     288    2100       1      12      23     3.6    97.4    4.37   166.4     0.0     0.0     0.0    0.32
     289    2100       1      13       0     4.0    97.1    4.37   166.4     0.0     0.0     0.0    0.00
     290    2100       1      13       1     4.4    96.9    4.37   166.4     0.0     0.0     0.0    0.00
     291    2100       1      13       2     4.9    96.6    4.37   166.4     0.0     0.0     0.0    0.00
     292    2100       1      13       3     5.1    96.8    4.37   166.4     0.0     0.0     0.0    0.00
     293    2100       1      13       4     5.2    97.1    4.55   175.0     0.0     0.0     0.0    0.00
     294    2100       1      13       5     5.3    97.4    4.55   175.0     0.0     0.0     0.0    0.00
     295    2100       1      13       6     5.4    97.4    4.55   175.0     0.0     0.0     0.0    0.26
     296    2100       1      13       7     5.5    97.4    4.55   175.0     0.0     0.0     0.0    0.00
     297    2100       1      13       8     5.5    97.4    4.55   175.0     0.0     0.0     0.0    0.00
     298    2100       1      13       9     5.5    97.4    4.55   175.0     0.0     0.0     0.0    0.00
     299    2100       1      13      10     5.5    97.4    4.55   175.0     2.7     2.7     0.0    0.00
     300    2100       1      13      11     5.5    97.4    4.55   175.0    10.6    10.6     0.0    0.00
     301    2100       1      13      12     5.5    97.4    4.27   176.0    18.9    18.9     0.0    0.00
     302    2100       1      13      13     5.5    97.4    3.70   169.5    20.3    20.3     0.0    0.00
     303    2100       1      13      14     5.5    97.4    3.42   171.1    14.8    14.8     0.0    0.14
     304    2100       1      13      15     5.4    97.4    3.70   169.5     8.4     8.4     0.0    0.95
     305    2100       1      13      16     5.3    97.4    4.08   167.6     3.4     3.4     0.0    0.46
     306    2100       1      13      17     5.3    97.4    4.37   166.4     0.0     0.0     0.0    0.00
     307    2100       1      13      18     5.3    97.4    4.08   167.6     0.0     0.0     0.0    0.07
     308    2100       1      13      19     5.2    97.4    3.51   161.0     0.0     0.0     0.0    0.70
     309    2100       1      13      20     5.2    97.4    3.23   162.8     0.0     0.0     0.0    0.07
     310    2100       1      13      21     5.2    97.4    2.96   165.1     0.0     0.0     0.0    0.00
     311    2100       1      13      22     5.1    97.4    2.60   168.8     0.0     0.0     0.0    0.00
     312    2100       1      13      23     5.1    97.4    2.35   172.3     0.0     0.0     0.0    0.00
     313    2100       1      14       0     5.1    97.1    2.96   165.1     0.0     0.0     0.0    0.00
     314    2100       1      14       1     5.1    96.8    3.08   142.5     0.0     0.0     0.0    0.00
     315    2100       1      14       2     5.0    96.5    3.73   138.4     0.0     0.0     0.0    0.00
     316    2100       1      14       3     4.9    96.7    3.45   139.9     0.0     0.0     0.0    0.00
     317    2100       1      14       4     4.7    96.9    3.30   152.0     0.0     0.0     0.0    0.00
     318    2100       1      14       5     4.5    97.1    3.02   154.1     0.0     0.0     0.0    0.00
     319    2100       1      14       6     4.3    97.1    3.30   152.0     0.0     0.0     0.0    0.00
     320    2100       1      14       7     4.2    96.9    3.02   118.5     0.0     0.0     0.0    0.00
     321    2100       1      14       8     4.0    96.9    3.31   116.8     0.0     0.0     0.0    0.00
     322    2100       1      14       9     3.8    97.0    3.59   115.5     0.0     0.0     0.0    0.00
     323    2100       1      14      10     3.8    97.1    3.79   102.2     1.8     1.8     0.0    0.00
     324    2100       1      14      11     3.6    97.3    4.08   101.3     7.9     7.9     0.0    0.00
     325    2100       1      14      12     3.5    97.2    4.08   101.3    18.0    18.0     0.0    0.00
     326    2100       1      14      13     3.4    96.9    3.93    89.1    22.5    22.5     0.0    0.00
     327    2100       1      14      14     3.3    96.8    3.93    89.1    16.9    16.9     0.0    0.00
     328    2100       1      14      15     2.9    96.9    4.22    88.5    11.9    11.9     0.0    0.00
     329    2100       1      14      16     2.5    97.1    4.50    75.4     3.6     3.6     0.0    0.00
     330    2100       1      14      17     2.2    97.2    4.80    75.1     0.0     0.0     0.0    0.00
     331    2100       1      14      18     1.9    97.5    4.80    75.1     0.0     0.0     0.0    0.00
     332    2100       1      14      19     1.7    97.8    4.73    62.6     0.0     0.0     0.0    0.00
     333    2100       1      14      20     1.4    98.1    4.73    62.6     0.0     0.0     0.0    0.00
     334    2100       1      14      21     1.2    98.3    4.43    62.8     0.0     0.0     0.0    0.00
     335    2100       1      14      22     0.9    98.7    4.04    36.9     0.0     0.0     0.0    0.00
     336    2100       1      14      23     0.7    98.9    3.74    36.6     0.0     0.0     0.0    0.00
     337    2100       1      15       0     0.7    99.0    3.74    36.6     0.0     0.0     0.0    0.00
     338    2100       1      15       1     0.5    99.2    3.93    10.8     0.0     0.0     0.0    0.00
     339    2100       1      15       2     0.5    99.3    3.93    10.8     0.0     0.0     0.0    0.01
     340    2100       1      15       3     0.6    99.1    3.93    10.8     0.0     0.0     0.0    0.04
     341    2100       1      15       4     0.8    98.8    3.93    10.8     0.0     0.0     0.0    0.04
     342    2100       1      15       5     0.9    98.7    3.93    10.8     0.0     0.0     0.0    0.04
     343    2100       1      15       6     1.2    98.2    3.93    10.8     0.0     0.0     0.0    0.04
     344    2100       1      15       7     1.4    97.5    3.93    10.8     0.0     0.0     0.0    0.04
     345    2100       1      15       8     1.6    97.0    3.93    10.8     0.0     0.0     0.0    0.08
     346    2100       1      15       9     1.6    97.3    3.93    10.8     0.5     0.5     0.0    0.04
     347    2100       1      15      10     1.6    97.6    4.27   347.0     7.9     7.9     0.0    0.01
     348    2100       1      15      11     1.6    97.9    4.27   347.0    28.1    28.1     0.0    0.01
     349    2100       1      15      12     1.6    97.2    4.27   347.0    46.6    46.6     0.0    0.01
     350    2100       1      15      13     1.7    96.6    4.27   347.0    54.3    54.3     0.0    0.01
     351    2100       1      15      14     1.7    95.9    4.27   347.0    48.2    48.2     0.0    0.00
     352    2100       1      15      15     1.6    95.8    4.56   347.8    25.2    25.2     0.0    0.00
     353    2100       1      15      16     1.4    95.7    5.15   337.8     8.6     8.6     0.0    0.00
     354    2100       1      15      17     1.2    95.6    5.44   338.5     0.9     0.9     0.0    0.00
     355    2100       1      15      18     0.9    96.8    4.76   336.8     0.0     0.0     0.0    0.01
     356    2100       1      15      19     0.6    98.2    4.62   314.5     0.0     0.0     0.0    0.01
     357    2100       1      15      20     0.3    99.4    3.96   311.8     0.0     0.0     0.0    0.00
     358    2100       1      15      21     0.3    99.2    3.96   311.8     0.0     0.0     0.0    0.00
     359    2100       1      15      22     0.4    98.7    3.74   321.6     0.0     0.0     0.0    0.00
     360    2100       1      15      23     0.4    98.4    3.74   321.6     0.0     0.0     0.0    0.00
     361    2100       1      16       0     0.0    98.9    3.46   320.1     0.0     0.0     0.0    0.00
     362    2100       1      16       1    -0.5    99.0    3.71   290.6     0.0     0.0     0.0    0.00
     363    2100       1      16       2    -0.9    99.1    3.43   288.9     0.0     0.0     0.0    0.00
     364    2100       1      16       3    -1.5    98.5    3.43   288.9     0.0     0.0     0.0    0.00
     365    2100       1      16       4    -2.1    97.9    3.23   297.2     0.0     0.0     0.0    0.00
     366    2100       1      16       5    -2.8    97.4    3.23   297.2     0.0     0.0     0.0    0.00
     367    2100       1      16       6    -2.8    97.3    3.23   297.2     0.0     0.0     0.0    0.00
     368    2100       1      16       7    -2.9    97.2    3.43   288.9     0.0     0.0     0.0    0.00
     369    2100       1      16       8    -3.0    97.2    3.43   288.9     0.0     0.0     0.0    0.00
     370    2100       1      16       9    -2.3    97.8    3.15   287.0     0.9     0.9     0.0    0.00
     371    2100       1      16      10    -1.6    98.5    2.61   291.3     7.6     7.6     0.0    0.00
     372    2100       1      16      11    -0.9    99.1    2.35   287.8    26.1    26.1     0.0    0.00
     373    2100       1      16      12    -0.6    99.4    2.61   291.3    42.8    42.8     0.0    0.00
     374    2100       1      16      13    -0.4    99.7    2.54   312.4    40.3    40.3     0.0    0.00
     375    2100       1      16      14    -0.1    99.9    2.81   315.2    32.7    32.7     0.0    0.00
     376    2100       1      16      15    -0.1    99.9    2.20   307.6    23.8    23.8     0.0    0.00
     377    2100       1      16      16     0.0   100.0    2.90   218.6     9.5     9.5     0.0    0.00
     378    2100       1      16      17     0.0   100.0    2.21   221.3     1.4     1.4     0.0    0.00
     379    2100       1      16      18    -0.1    99.9    2.21   221.3     0.0     0.0     0.0    0.00
     380    2100       1      16      19    -0.1    99.9    2.04   208.2     0.0     0.0     0.0    0.00
     381    2100       1      16      20    -0.2    99.9    2.04   208.2     0.0     0.0     0.0    0.00
     382    2100       1      16      21    -0.1    99.9    2.30   204.7     0.0     0.0     0.0    0.03
     383    2100       1      16      22     0.1   100.0    2.42   189.1     0.0     0.0     0.0    0.03
     384    2100       1      16      23     0.1   100.0    2.68   186.1     0.0     0.0     0.0    0.00
     385    2100       1      17       0     0.5   100.0    2.96   183.5     0.0     0.0     0.0    0.03
     386    2100       1      17       1     0.9   100.0    3.88   216.4     0.0     0.0     0.0    0.00
     387    2100       1      17       2     1.3   100.0    4.18   215.9     0.0     0.0     0.0    0.01
     388    2100       1      17       3     1.4   100.0    3.49   217.1     0.0     0.0     0.0    0.03
     389    2100       1      17       4     1.6   100.0    2.94   230.1     0.0     0.0     0.0    0.03
     390    2100       1      17       5     1.8   100.0    2.25   230.1     0.0     0.0     0.0    0.00
     391    2100       1      17       6     1.8   100.0    1.95   230.1     0.0     0.0     0.0    0.00
     392    2100       1      17       7     1.7   100.0    1.55   230.1     0.0     0.0     0.0    0.00
     393    2100       1      17       8     1.7   100.0    1.25   230.1     0.0     0.0     0.0    0.00
     394    2100       1      17       9     1.8   100.0    1.25   230.1     0.0     0.0     0.0    0.00
     395    2100       1      17      10     1.9   100.0    1.25   230.1     4.3     4.3     0.0    0.00
     396    2100       1      17      11     2.0   100.0    1.25   230.1    14.7    14.7     0.0    0.00
     397    2100       1      17      12     2.2    99.9    1.29   243.5    27.0    27.0     0.0    0.01
     398    2100       1      17      13     2.3    99.7    1.43   259.1    40.3    40.3     0.0    0.00
     399    2100       1      17      14     2.5    99.5    1.60   268.5    37.9    37.9     0.0    0.00
     400    2100       1      17      15     2.4    99.7    1.43   259.1    20.9    20.9     0.0    0.00
     401    2100       1      17      16     2.3    99.8    1.29   243.5     7.0     7.0     0.0    0.01
     402    2100       1      17      17     2.1   100.0    1.25   230.1     0.0     0.0     0.0    0.01
     403    2100       1      17      18     1.9   100.0    1.25   230.1     0.0     0.0     0.0    0.04
     404    2100       1      17      19     1.7   100.0    1.25   230.1     0.0     0.0     0.0    0.04
     405    2100       1      17      20     1.5   100.0    1.25   230.1     0.0     0.0     0.0    0.01
     406    2100       1      17      21     0.5   100.0    1.38   241.8     0.0     0.0     0.0    0.00
     407    2100       1      17      22    -0.5    99.5    1.63   253.8     0.0     0.0     0.0    0.00
     408    2100       1      17      23    -1.5    98.6    1.85   260.4     0.0     0.0     0.0    0.00
     409    2100       1      18       0    -2.3    97.7    1.85   260.4     0.0     0.0     0.0    0.00
     410    2100       1      18       1    -3.2    97.0    2.17   216.9     0.0     0.0     0.0    0.00
     411    2100       1      18       2    -4.1    96.1    2.17   216.9     0.0     0.0     0.0    0.00
     412    2100       1      18       3    -3.6    96.5    2.17   216.9     0.0     0.0     0.0    0.00
     413    2100       1      18       4    -3.3    96.8    1.95   203.9     0.0     0.0     0.0    0.00
     414    2100       1      18       5    -2.9    97.2    1.95   203.9     0.0     0.0     0.0    0.00
     415    2100       1      18       6    -2.1    98.0    1.95   203.9     0.0     0.0     0.0    0.00
     416    2100       1      18       7    -1.2    98.8    2.21   221.3     0.0     0.0     0.0    0.00
     417    2100       1      18       8    -0.4    99.6    2.21   221.3     0.0     0.0     0.0    0.00
