Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
     301    2030       1      13      12     1.4    99.0    3.88    91.4    31.0    31.0     0.0    0.67
     302    2030       1      13      13     1.4    99.0    3.86    60.1    53.2    53.2     0.0    0.48
     303    2030       1      13      14     1.4    99.0    3.86    60.1    36.8    36.8     0.0    0.24
     304    2030       1      13      15     1.4    99.0    3.55    60.1    17.0    17.0     0.0    0.21
     305    2030       1      13      16     1.4    99.0    3.24   357.2     7.1     7.1     0.0    0.00
     306    2030       1      13      17     1.4    99.0    2.94   356.9     0.0     0.0     0.0    0.00
     307    2030       1      13      18     1.1    99.0    2.64   356.5     0.0     0.0     0.0    0.00
     308    2030       1      13      19     0.7    99.0    2.33   325.4     0.0     0.0     0.0    0.00
     309    2030       1      13      20     0.5    99.0    2.03   324.7     0.0     0.0     0.0    0.00
     310    2030       1      13      21     0.5    98.7    2.33   325.4     0.0     0.0     0.0    0.00
     311    2030       1      13      22     0.6    98.2    2.89   268.1     0.0     0.0     0.0    0.00
     312    2030       1      13      23     0.6    97.9    3.19   268.2     0.0     0.0     0.0    0.00
     313    2030       1      14       0     0.8    96.3    3.90   268.6     0.0     0.0     0.0    0.00
     314    2030       1      14       1     1.0    94.7    4.44   297.9     0.0     0.0     0.0    0.00
     315    2030       1      14       2     1.3    93.2    5.15   298.2     0.0     0.0     0.0    0.00
     316    2030       1      14       3     0.3    95.2    4.14   297.7     0.0     0.0     0.0    0.00
     317    2030       1      14       4    -0.6    96.5    3.20   211.6     0.0     0.0     0.0    0.00
     318    2030       1      14       5    -1.7    97.5    2.19   212.4     0.0     0.0     0.0    0.00
     319    2030       1      14       6    -1.4    98.2    2.49   212.1     0.0     0.0     0.0    0.00
     320    2030       1      14       7    -1.0    98.8    2.71   143.9     0.0     0.0     0.0    0.00
     321    2030       1      14       8    -0.7    99.3    3.01   143.5     0.0     0.0     0.0    0.00
     322    2030       1      14       9     0.2    97.6    4.02   142.7     0.0     0.0     0.0    0.00
     323    2030       1      14      10     1.1    95.0    5.03   142.1     3.0     3.0     0.0    0.00
     324    2030       1      14      11     2.1    93.1    6.04   141.8    15.1    15.1     0.0    0.22
     325    2030       1      14      12     1.8    95.1    7.05   141.5    27.3    27.3     0.0    0.33
     326    2030       1      14      13     1.6    97.0    8.03   131.3    17.2    17.2     0.0    0.33
     327    2030       1      14      14     1.3    99.1    9.04   131.1    17.4    17.4     0.0    0.78
     328    2030       1      14      15     2.1    99.3    8.03   131.3    14.0    14.0     0.0    1.85
     329    2030       1      14      16     2.8    99.7    7.20   191.1     8.5     8.5     0.0    2.37
     330    2030       1      14      17     3.5   100.0    6.19   191.3     0.0     0.0     0.0    1.73
     331    2030       1      14      18     3.4    99.7    5.48   191.5     0.0     0.0     0.0    0.66
     332    2030       1      14      19     3.3    99.3    4.69   132.2     0.0     0.0     0.0    0.00
     333    2030       1      14      20     3.2    99.0    3.99   132.6     0.0     0.0     0.0    0.00
     334    2030       1      14      21     3.1    99.0    3.68   132.8     0.0     0.0     0.0    0.22
     335    2030       1      14      22     2.9    99.0    3.17    28.4     0.0     0.0     0.0    0.00
     336    2030       1      14      23     2.8    99.0    2.87    28.2     0.0     0.0     0.0    0.09
     337    2030       1      15       0     2.6    99.0    3.88    28.7     0.0     0.0     0.0    0.47
     338    2030       1      15       1     2.5    99.0    4.99   348.0     0.0     0.0     0.0    0.57
     339    2030       1      15       2     2.3    99.0    6.00   348.3     0.0     0.0     0.0    0.28
     340    2030       1      15       3     2.1    95.4    8.02   348.7     0.0     0.0     0.0    0.00
     341    2030       1      15       4     1.9    91.8   10.04   349.0     0.0     0.0     0.0    0.28
     342    2030       1      15       5     1.6    88.2   12.06   349.2     0.0     0.0     0.0    0.00
     343    2030       1      15       6     1.2    88.0   10.75   349.1     0.0     0.0     0.0    0.00
     344    2030       1      15       7     0.9    87.9    9.37   338.9     0.0     0.0     0.0    0.00
     345    2030       1      15       8     0.6    87.9    8.05   338.7     0.0     0.0     0.0    0.00
     346    2030       1      15       9     0.2    88.6    7.34   338.6     0.0     0.0     0.0    0.00
     347    2030       1      15      10    -0.3    89.1    6.86   298.6    14.6    14.6     0.0    0.00
     348    2030       1      15      11    -0.6    89.5    6.16   298.5    64.3    24.8   339.2    0.00
     349    2030       1      15      12    -1.1    90.5    4.14   297.7   101.9    52.9   331.5    0.00
     350    2030       1      15      13    -1.6    91.5    2.12   295.5    74.4    59.3   102.1    0.00
     351    2030       1      15      14    -2.0    92.6    0.19   238.6    48.4    48.4     0.0    0.00
     352    2030       1      15      15    -1.3    92.8    1.39   177.2    25.4    25.4     0.0    0.00
     353    2030       1      15      16    -0.5    93.2    2.80   173.6     4.8     4.8     0.0    0.00
     354    2030       1      15      17     0.3    93.2    4.12   172.4     0.0     0.0     0.0    0.00
     355    2030       1      15      18     0.8    94.3    5.13   172.0     0.0     0.0     0.0    0.10
     356    2030       1      15      19     1.5    95.4    6.11   161.7     0.0     0.0     0.0    0.45
     357    2030       1      15      20     2.1    97.0    7.12   161.5     0.0     0.0     0.0    0.86
     358    2030       1      15      21     2.1    97.7    5.80   161.8     0.0     0.0     0.0    0.55
     359    2030       1      15      22     2.2    98.3    4.53   249.5     0.0     0.0     0.0    0.15
     360    2030       1      15      23     2.3    99.0    3.22   249.3     0.0     0.0     0.0    0.14
     361    2030       1      16       0     2.0    99.0    3.22   249.3     0.0     0.0     0.0    0.00
     362    2030       1      16       1     1.6    99.0    3.22   249.3     0.0     0.0     0.0    0.00
     363    2030       1      16       2     1.2    99.2    3.22   249.3     0.0     0.0     0.0    0.00
     364    2030       1      16       3     1.8    99.0    3.52   249.4     0.0     0.0     0.0    0.00
     365    2030       1      16       4     2.3    99.0    3.84   182.4     0.0     0.0     0.0    0.00
     366    2030       1      16       5     2.9    99.0    4.14   182.2     0.0     0.0     0.0    0.00
     367    2030       1      16       6     3.5    98.3    5.46   181.7     0.0     0.0     0.0    0.00
     368    2030       1      16       7     4.3    97.7    6.94   210.7     0.0     0.0     0.0    0.00
     369    2030       1      16       8     4.9    97.0    8.25   210.6     0.0     0.0     0.0    0.00
     370    2030       1      16       9     4.9    95.8    8.96   210.6     0.0     0.0     0.0    0.87
     371    2030       1      16      10     4.8    94.4    9.57   210.5     1.3     1.3     0.0    0.00
     372    2030       1      16      11     4.8    93.1   10.27   210.5     9.8     9.8     0.0    0.00
     373    2030       1      16      12     5.2    91.1    9.97   210.5     8.5     8.5     0.0    0.00
     374    2030       1      16      13     5.5    89.1    9.59   240.0    15.9    15.9     0.0    0.50
     375    2030       1      16      14     5.9    87.2    9.29   240.0    50.8    49.4    11.7    0.00
     376    2030       1      16      15     5.4    84.2    8.58   240.0    35.5    35.5     0.0    0.00
     377    2030       1      16      16     4.9    81.2    7.96   259.5    11.9    11.9     0.0    0.00
     378    2030       1      16      17     4.5    78.2    7.25   259.5     0.0     0.0     0.0    0.00
     379    2030       1      16      18     3.7    77.3    6.24   259.4     0.0     0.0     0.0    0.00
     380    2030       1      16      19     3.1    76.3    5.23   259.2     0.0     0.0     0.0    0.00
     381    2030       1      16      20     2.3    75.3    4.22   259.1     0.0     0.0     0.0    0.00
     382    2030       1      16      21     2.3    78.5    4.52   259.1     0.0     0.0     0.0    0.00
     383    2030       1      16      22     2.2    81.9    4.94   230.3     0.0     0.0     0.0    0.00
     384    2030       1      16      23     2.2    85.2    5.24   230.3     0.0     0.0     0.0    0.00
     385    2030       1      17       0     2.2    85.2    5.54   230.3     0.0     0.0     0.0    0.00
     386    2030       1      17       1     2.1    85.2    5.95   249.6     0.0     0.0     0.0    0.00
     387    2030       1      17       2     2.1    85.2    6.25   249.7     0.0     0.0     0.0    0.00
     388    2030       1      17       3     2.2    80.5    7.26   249.7     0.0     0.0     0.0    0.00
     389    2030       1      17       4     2.3    76.0    8.26   259.5     0.0     0.0     0.0    0.00
     390    2030       1      17       5     2.4    71.3    9.27   259.6     0.0     0.0     0.0    0.00
     391    2030       1      17       6     2.2    70.3    8.97   259.6     0.0     0.0     0.0    0.00
     392    2030       1      17       7     2.1    69.3    8.55   269.3     0.0     0.0     0.0    0.00
     393    2030       1      17       8     1.9    68.3    8.25   269.3     0.0     0.0     0.0    0.00
     394    2030       1      17       9     2.0    68.6    7.54   269.3     0.0     0.0     0.0    0.00
     395    2030       1      17      10     2.1    69.0    6.93   269.2    17.4    17.4     0.0    0.00
     396    2030       1      17      11     2.1    69.3    6.23   269.1    65.1    25.6   319.3    0.00
     397    2030       1      17      12     2.4    68.0    6.53   269.1   107.5    39.1   442.1    0.00
     398    2030       1      17      13     2.8    66.6    6.93   269.2   126.3    37.8   571.8    0.00
     399    2030       1      17      14     3.1    65.3    7.24   269.2   110.4    33.8   610.7    0.00
     400    2030       1      17      15     2.2    69.3    6.53   269.1    65.7    65.7     0.0    0.00
     401    2030       1      17      16     1.3    73.4    5.95   240.0    11.6    11.6     0.0    0.00
     402    2030       1      17      17     0.5    78.0    5.24   240.0     0.0     0.0     0.0    0.00
     403    2030       1      17      18     0.0    82.4    4.53   239.9     0.0     0.0     0.0    0.00
     404    2030       1      17      19    -0.4    86.4    3.93   230.4     0.0     0.0     0.0    0.00
     405    2030       1      17      20    -0.8    90.5    3.22   230.5     0.0     0.0     0.0    0.00
     406    2030       1      17      21    -0.6    90.8    2.51   230.6     0.0     0.0     0.0    0.00
     407    2030       1      17      22    -0.4    91.2    1.77   166.0     0.0     0.0     0.0    0.00
     408    2030       1      17      23    -0.2    91.4    1.06   170.0     0.0     0.0     0.0    0.00
     409    2030       1      18       0     0.5    93.3    2.37   164.5     0.0     0.0     0.0    0.00
     410    2030       1      18       1     1.0    95.1    3.75   152.9     0.0     0.0     0.0    0.00
     411    2030       1      18       2     1.7    97.0    5.06   152.1     0.0     0.0     0.0    0.21
     412    2030       1      18       3     2.3    97.7    5.37   152.0     0.0     0.0     0.0    1.23
     413    2030       1      18       4     2.9    98.3    5.77   151.9     0.0     0.0     0.0    1.23
     414    2030       1      18       5     3.5    99.0    6.07   151.8     0.0     0.0     0.0    1.48
     415    2030       1      18       6     4.1    97.7    8.09   151.3     0.0     0.0     0.0    4.77
     416    2030       1      18       7     4.6    96.4   10.26   200.7     0.0     0.0     0.0    1.86
     417    2030       1      18       8     5.1    95.1   12.28   200.5     0.0     0.0     0.0    1.86
