Ilmatieteen_laitos Meteorologiska_institutet Finnish_Meteorological_Institute 2013  
Aika-askel Vuosi Kuukausi Päivä Aika Lämpötila(°C) Suhteellinen_kosteus(%) Tuulen_nopeus(m/s) Tuulen_suunta(astetta) Kokonaissäteily_vaakapinnalle(W/m2) Hajasäteily_vaakapinnalle(W/m2) Suora_säteily_kohtisuoralle_pinnalle(W/m2) Sademäärä(mm/h) 
Tidssteg År Månad Dag Tid Temperatur(°C) Relativ_fuktighet(%) Vindhastighet(m/s) Vindriktning(grader) Global_strålning_på_vågrät_yta(W/m2) Diffus_strålning_på_vågrät_yta(W/m2) Direkt_strålning_på_normalyta(W/m2) Nederbörd(mm/h) 
Timestep Year Month Day Time Temperature(°C) Relative_humidity(%) Wind_speed(m/s) Wind_direction(degrees) Global_horisontal_radiation(W/m2) Diffuse_horisontal_radiation(W/m2) Direct_normal_solar_radiation(W/m2) Precipitation(mm/h)
#    STEP    YEAR    MONTH     DAY     HOUR     T      RH             WS      WD      Rglob   Rdiff   Rnorm  Precip
    5729    2100       8      27      16    19.6    57.1    4.62   187.5   162.5   148.0    33.0    0.00
    5730    2100       8      27      17    19.3    62.2    4.92   187.0    80.0    74.6    16.6    0.00
    5731    2100       8      27      18    18.3    69.8    4.23   188.2    31.0    28.7    11.3    0.00
    5732    2100       8      27      19    17.5    77.7    3.64   189.5    10.7    10.7     0.0    1.71
    5733    2100       8      27      20    16.5    85.6    2.96   191.7     4.3     4.3     0.0    0.51
    5734    2100       8      27      21    15.9    89.2    2.29   195.2     0.0     0.0     0.0    1.48
    5735    2100       8      27      22    15.2    93.0    2.14   241.8     0.0     0.0     0.0    0.29
    5736    2100       8      27      23    14.6    96.6    1.47   247.3     0.0     0.0     0.0    0.87
    5737    2100       8      28       0    14.0    97.0    2.14   241.8     0.0     0.0     0.0    0.00
    5738    2100       8      28       1    13.3    97.4    2.80   303.1     0.0     0.0     0.0    0.00
    5739    2100       8      28       2    12.6    97.8    3.49   304.5     0.0     0.0     0.0    0.00
    5740    2100       8      28       3    12.3    97.4    3.19   304.0     0.0     0.0     0.0    0.00
    5741    2100       8      28       4    12.0    97.0    2.68   319.5     0.0     0.0     0.0    0.00
    5742    2100       8      28       5    11.7    96.6    2.39   318.2     0.0     0.0     0.0    0.00
    5743    2100       8      28       6    11.8    96.3    2.68   319.5    10.1     9.3     7.9    0.00
    5744    2100       8      28       7    11.8    95.8    3.07   320.9    30.4    28.1     9.8    0.00
    5745    2100       8      28       8    11.9    95.5    3.36   321.7    53.2    49.3    11.0    0.00
    5746    2100       8      28       9    12.5    91.4    3.36   321.7   107.2    99.3    17.2    0.00
    5747    2100       8      28      10    13.2    87.4    2.78    18.5   178.5   162.6    29.0    0.21
    5748    2100       8      28      11    13.8    83.4    2.78    18.5   316.1   257.7    96.1    0.00
    5749    2100       8      28      12    14.6    78.8    2.49    17.1   323.2   269.8    84.0    0.00
    5750    2100       8      28      13    15.4    74.1    2.42   345.6   262.4   234.5    44.2    0.00
    5751    2100       8      28      14    16.3    69.5    2.13   343.6   219.0   197.3    36.6    0.00
    5752    2100       8      28      15    16.4    66.1    3.09   348.8   198.7   175.0    45.1    0.00
    5753    2100       8      28      16    16.5    62.5    4.52   296.9   200.5   184.2    37.7    0.00
    5754    2100       8      28      17    16.6    59.1    5.50   297.5   167.2   148.9    57.7    0.00
    5755    2100       8      28      18    16.0    64.6    4.81   297.1    72.1    65.4    34.1    0.00
    5756    2100       8      28      19    15.5    70.2    4.26   279.5    26.1    26.1     0.0    0.00
    5757    2100       8      28      20    14.9    75.9    3.57   279.4     3.1     3.1     0.0    0.00
    5758    2100       8      28      21    14.5    82.3    4.26   279.5     0.0     0.0     0.0    0.00
    5759    2100       8      28      22    13.9    88.9    4.81   297.1     0.0     0.0     0.0    0.00
    5760    2100       8      28      23    13.4    95.5    5.50   297.5     0.0     0.0     0.0    0.82
    5761    2100       8      29       0    13.3    95.5    6.20   297.7     0.0     0.0     0.0    1.41
    5762    2100       8      29       1    13.1    95.5    6.79   297.9     0.0     0.0     0.0    0.53
    5763    2100       8      29       2    13.0    95.5    7.48   298.1     0.0     0.0     0.0    0.88
    5764    2100       8      29       3    12.9    94.1    7.78   298.2     0.0     0.0     0.0    0.35
    5765    2100       8      29       4    12.9    92.5    8.17   298.3     0.0     0.0     0.0    0.00
    5766    2100       8      29       5    12.8    91.1    8.47   298.4     0.0     0.0     0.0    0.00
    5767    2100       8      29       6    12.9    90.7    8.47   298.4     7.3     6.1    11.6    0.00
    5768    2100       8      29       7    13.0    90.3    8.47   298.4    32.9    29.9    13.2    0.00
    5769    2100       8      29       8    13.1    90.0    8.47   298.4    49.0    44.8    12.0    0.00
    5770    2100       8      29       9    13.5    86.7    8.47   298.4    99.9    92.1    17.1    0.17
    5771    2100       8      29      10    14.0    83.4    8.42   307.7   135.4   124.4    20.3    0.00
    5772    2100       8      29      11    14.4    80.2    8.42   307.7   201.9   186.2    25.9    0.00
    5773    2100       8      29      12    14.8    75.5    8.13   307.6   157.9   145.7    19.2    0.00
    5774    2100       8      29      13    15.3    70.9    7.67   316.9   121.9   113.0    14.3    0.00
    5775    2100       8      29      14    15.8    66.4    7.37   316.7   298.2   252.6    77.3    0.00
    5776    2100       8      29      15    16.1    64.0    7.67   316.9   361.2   188.3   331.8    0.00
    5777    2100       8      29      16    16.4    61.5    7.99   326.5   447.4   210.9   553.4    0.00
    5778    2100       8      29      17    16.7    59.1    8.28   326.6   310.5   235.4   239.4    0.00
    5779    2100       8      29      18    15.8    64.3    7.00   326.0   110.1    96.1    74.1    0.00
    5780    2100       8      29      19    15.0    69.5    5.85   279.6    63.0    63.0     0.0    0.00
    5781    2100       8      29      20    14.2    74.8    4.56   279.5     5.9     5.9     0.0    0.00
    5782    2100       8      29      21    13.3    78.3    4.26   279.5     0.0     0.0     0.0    0.00
    5783    2100       8      29      22    12.4    82.0    3.87   271.0     0.0     0.0     0.0    0.00
    5784    2100       8      29      23    11.5    85.6    3.57   271.1     0.0     0.0     0.0    0.00
    5785    2100       8      30       0    11.0    87.0    3.57   271.1     0.0     0.0     0.0    0.00
    5786    2100       8      30       1    10.4    88.5    3.57   279.4     0.0     0.0     0.0    0.00
    5787    2100       8      30       2     9.8    90.0    3.57   279.4     0.0     0.0     0.0    0.00
    5788    2100       8      30       3     9.2    91.8    3.27   279.3     0.0     0.0     0.0    0.00
    5789    2100       8      30       4     8.6    93.6    2.88   271.3     0.0     0.0     0.0    0.00
    5790    2100       8      30       5     8.1    95.5    2.58   271.5     0.0     0.0     0.0    0.00
    5791    2100       8      30       6     9.3    91.8    2.58   271.5    22.0     8.9   136.5    0.00
    5792    2100       8      30       7    10.6    88.1    2.58   279.1   120.5    28.7   414.3    0.00
    5793    2100       8      30       8    11.8    84.5    2.58   279.1   237.1    76.7   466.5    0.00
    5794    2100       8      30       9    13.4    75.1    2.58   279.1   378.3    73.2   674.5    0.00
    5795    2100       8      30      10    14.9    66.1    2.58   271.5   496.3    59.8   810.2    0.00
    5796    2100       8      30      11    16.5    57.1    2.58   271.5   555.2   119.0   728.1    0.00
    5797    2100       8      30      12    16.7    55.3    2.58   271.5   384.0   161.4   355.3    0.00
    5798    2100       8      30      13    16.8    53.7    1.69   166.8   172.3   162.1    16.5    0.00
    5799    2100       8      30      14    17.0    52.0    1.69   166.8   401.4   222.1   307.4    0.00
    5800    2100       8      30      15    16.1    57.4    2.65   160.6   215.1   158.4   110.1    0.00
    5801    2100       8      30      16    15.3    62.9    4.54   262.1   280.4   215.3   154.8    0.00
    5802    2100       8      30      17    14.5    68.5    5.53   261.8   136.0   121.2    48.1    0.00
    5803    2100       8      30      18    13.8    72.4    4.84   262.0    41.4    34.9    35.1    0.00
    5804    2100       8      30      19    13.1    76.2    4.25   288.1    55.1    55.1     0.0    0.00
    5805    2100       8      30      20    12.4    80.2    3.56   287.7     8.7     8.7     0.0    0.00
    5806    2100       8      30      21    11.6    85.3    3.26   287.5     0.0     0.0     0.0    0.00
    5807    2100       8      30      22    10.9    90.3    2.87   287.1     0.0     0.0     0.0    0.00
    5808    2100       8      30      23    10.1    95.5    2.57   286.8     0.0     0.0     0.0    0.00
    5809    2100       8      31       0     9.7    95.8    3.26   287.5     0.0     0.0     0.0    0.00
    5810    2100       8      31       1     9.3    96.3    3.87   279.4     0.0     0.0     0.0    0.00
    5811    2100       8      31       2     8.9    96.6    4.56   279.5     0.0     0.0     0.0    0.00
    5812    2100       8      31       3     8.5    97.0    4.26   279.5     0.0     0.0     0.0    0.00
    5813    2100       8      31       4     8.3    97.4    3.87   279.4     0.0     0.0     0.0    0.00
    5814    2100       8      31       5     7.9    97.8    3.57   279.4     0.0     0.0     0.0    0.00
    5815    2100       8      31       6     8.8    94.1    3.57   279.4    20.9     9.2   129.1    0.00
    5816    2100       8      31       7     9.8    90.3    3.56   287.7   128.6    37.5   418.0    0.00
    5817    2100       8      31       8    10.8    86.7    3.56   287.7   243.5    44.2   588.5    0.00
    5818    2100       8      31       9    12.3    78.0    3.85   287.9   380.4    50.2   737.3    0.00
    5819    2100       8      31      10    14.0    69.5    4.26   279.5   492.2    54.4   819.3    0.00
    5820    2100       8      31      11    15.5    61.2    4.56   279.5   582.8    69.2   865.4    0.00
    5821    2100       8      31      12    15.9    56.8    4.56   279.5   652.0   101.6   884.2    0.00
    5822    2100       8      31      13    16.4    52.3    4.56   270.8   671.7   164.8   821.6    0.00
    5823    2100       8      31      14    16.8    48.0    4.56   270.8   429.3   158.4   467.7    0.00
    5824    2100       8      31      15    15.2    59.1    5.84   270.6   456.9   144.3   612.2    0.00
    5825    2100       8      31      16    13.6    70.6    6.92   335.5   451.8   122.2   791.8    0.06
    5826    2100       8      31      17    12.0    82.3    8.20   336.2   112.1    77.2   115.3    0.06
    5827    2100       8      31      18    12.3    80.2    7.21   335.7   202.4    55.5   829.7    0.00
    5828    2100       8      31      19    12.7    78.0    6.43   243.2    61.9    61.9     0.0    0.52
    5829    2100       8      31      20    13.0    75.9    5.44   243.8     3.6     3.6     0.0    0.00
    5830    2100       8      31      21    11.9    81.6    4.46   244.6     0.0     0.0     0.0    0.00
    5831    2100       8      31      22    10.8    87.4    3.57   279.4     0.0     0.0     0.0    0.00
    5832    2100       8      31      23     9.7    93.3    2.58   279.1     0.0     0.0     0.0    0.00
    5833    2100       9       1       0     9.8    93.6    2.89   275.4     0.0     0.0     0.0    0.00
    5834    2100       9       1       1     9.7    93.6    3.18   292.1     0.0     0.0     0.0    0.00
    5835    2100       9       1       2     9.5    93.6    3.47   292.7     0.0     0.0     0.0    0.00
    5836    2100       9       1       3     9.1    94.3    3.47   292.7     0.0     0.0     0.0    0.00
    5837    2100       9       1       4     8.7    95.0    3.47   227.3     0.0     0.0     0.0    0.00
    5838    2100       9       1       5     8.2    95.7    3.47   227.3     0.0     0.0     0.0    0.00
    5839    2100       9       1       6     9.1    92.2    2.80   229.1    18.1     8.4   110.8    0.00
    5840    2100       9       1       7     9.8    88.6    2.27   281.4   123.5    31.8   430.5    0.00
    5841    2100       9       1       8    10.7    85.1    1.60   277.7   251.6    40.0   630.7    0.00
    5842    2100       9       1       9    12.3    73.3    2.27   281.4   395.6    55.4   767.7    0.00
    5843    2100       9       1      10    14.0    61.6    2.89   275.4   514.7    65.4   847.8    0.00
    5844    2100       9       1      11    15.6    50.2    3.57   276.3   532.5   115.4   708.1    0.00
    5845    2100       9       1      12    16.0    48.5    4.83   277.2   634.1    86.6   887.4    0.00
    5846    2100       9       1      13    16.4    46.9    6.19   277.9   471.8   190.5   460.0    0.00
    5847    2100       9       1      14    16.8    45.2    7.46   278.2   548.0   187.7   628.2    0.00
    5848    2100       9       1      15    16.3    51.9    6.19   277.9   574.6    70.1  1000.1    0.00
    5849    2100       9       1      16    15.9    58.5    4.83   277.2   221.9   115.9   258.6    0.00
    5850    2100       9       1      17    15.4    65.4    3.57   276.3   328.4   108.5   743.7    0.00
    5851    2100       9       1      18    14.4    68.1    3.28   275.9   129.4    86.7   248.1    0.00
    5852    2100       9       1      19    13.4    70.8    2.55   204.6    44.7    44.7     0.0    0.00
    5853    2100       9       1      20    12.4    73.6    2.27   206.5     2.9     2.9     0.0    0.00
    5854    2100       9       1      21    11.7    79.1    2.27   206.5     0.0     0.0     0.0    0.00
